"Time Interval (CET/CEST)","Area","Unit Name","Unit Code","Type","Instance Code","MTU (CET/CEST)","Generation (MW)","Consumption (MW)"
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 1","11WD7KWKN-KW-EEN","Fossil Gas","11WD7KWKN-KW-EEN","05/11/2025 12:00 - 05/11/2025 13:00","19.80",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 1","11WD7KWKN-KW-EEN","Fossil Gas","11WD7KWKN-KW-EEN","05/11/2025 13:00 - 05/11/2025 14:00","185.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 1","11WD7KWKN-KW-EEN","Fossil Gas","11WD7KWKN-KW-EEN","05/11/2025 14:00 - 05/11/2025 15:00","192.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 1","11WD7KWKN-KW-EEN","Fossil Gas","11WD7KWKN-KW-EEN","05/11/2025 15:00 - 05/11/2025 16:00","339.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 1","11WD7KWKN-KW-EEN","Fossil Gas","11WD7KWKN-KW-EEN","05/11/2025 16:00 - 05/11/2025 17:00","723.10",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 1","11WD7KWKN-KW-EEN","Fossil Gas","11WD7KWKN-KW-EEN","05/11/2025 17:00 - 05/11/2025 18:00","717.30",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 1","11WD7KWKN-KW-EEN","Fossil Gas","11WD7KWKN-KW-EEN","05/11/2025 18:00 - 05/11/2025 19:00","677.10",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 1","11WD7KWKN-KW-EEN","Fossil Gas","11WD7KWKN-KW-EEN","05/11/2025 19:00 - 05/11/2025 20:00","186.60",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 1","11WD7KWKN-KW-EEN","Fossil Gas","11WD7KWKN-KW-EEN","05/11/2025 20:00 - 05/11/2025 21:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 1","11WD7KWKN-KW-EEN","Fossil Gas","11WD7KWKN-KW-EEN","05/11/2025 21:00 - 05/11/2025 22:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 1","11WD7KWKN-KW-EEN","Fossil Gas","11WD7KWKN-KW-EEN","05/11/2025 22:00 - 05/11/2025 23:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 1","11WD7KWKN-KW-EEN","Fossil Gas","11WD7KWKN-KW-EEN","05/11/2025 23:00 - 06/11/2025 00:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 00:00 - 05/11/2025 01:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 01:00 - 05/11/2025 02:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 02:00 - 05/11/2025 03:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 03:00 - 05/11/2025 04:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 04:00 - 05/11/2025 05:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 05:00 - 05/11/2025 06:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 06:00 - 05/11/2025 07:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 07:00 - 05/11/2025 08:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 08:00 - 05/11/2025 09:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 09:00 - 05/11/2025 10:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 10:00 - 05/11/2025 11:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 11:00 - 05/11/2025 12:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 12:00 - 05/11/2025 13:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 13:00 - 05/11/2025 14:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 14:00 - 05/11/2025 15:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 15:00 - 05/11/2025 16:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 16:00 - 05/11/2025 17:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 17:00 - 05/11/2025 18:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 18:00 - 05/11/2025 19:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 19:00 - 05/11/2025 20:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 20:00 - 05/11/2025 21:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 21:00 - 05/11/2025 22:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 22:00 - 05/11/2025 23:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Knapsack 2","11WD7KWKN-20-EEW","Fossil Gas","11WD7KWKN-20-EEW","05/11/2025 23:00 - 06/11/2025 00:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 00:00 - 05/11/2025 01:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 01:00 - 05/11/2025 02:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 02:00 - 05/11/2025 03:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 03:00 - 05/11/2025 04:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 04:00 - 05/11/2025 05:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 05:00 - 05/11/2025 06:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 06:00 - 05/11/2025 07:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 07:00 - 05/11/2025 08:00","86.78",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 08:00 - 05/11/2025 09:00","128.53",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 09:00 - 05/11/2025 10:00","2.17",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 10:00 - 05/11/2025 11:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 11:00 - 05/11/2025 12:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 12:00 - 05/11/2025 13:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 13:00 - 05/11/2025 14:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 14:00 - 05/11/2025 15:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 15:00 - 05/11/2025 16:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 16:00 - 05/11/2025 17:00","146.55",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 17:00 - 05/11/2025 18:00","120.58",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 18:00 - 05/11/2025 19:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 19:00 - 05/11/2025 20:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 20:00 - 05/11/2025 21:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 21:00 - 05/11/2025 22:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 22:00 - 05/11/2025 23:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Koepchenwerk","11WD7KOEP2P--5-G","Hydro Pumped Storage","11WD7KOEP2P--5-G","05/11/2025 23:00 - 06/11/2025 00:00","0.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 00:00 - 05/11/2025 01:00","783.35",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 01:00 - 05/11/2025 02:00","547.40",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 02:00 - 05/11/2025 03:00","629.77",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 03:00 - 05/11/2025 04:00","771.67",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 04:00 - 05/11/2025 05:00","837.58",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 05:00 - 05/11/2025 06:00","908.90",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 06:00 - 05/11/2025 07:00","1004.40",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 07:00 - 05/11/2025 08:00","1022.73",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 08:00 - 05/11/2025 09:00","1023.38",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 09:00 - 05/11/2025 10:00","1018.70",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 10:00 - 05/11/2025 11:00","1016.30",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 11:00 - 05/11/2025 12:00","1017.20",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 12:00 - 05/11/2025 13:00","1016.88",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 13:00 - 05/11/2025 14:00","1017.15",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 14:00 - 05/11/2025 15:00","1019.15",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 15:00 - 05/11/2025 16:00","1030.85",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 16:00 - 05/11/2025 17:00","1027.90",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 17:00 - 05/11/2025 18:00","1029.22",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 18:00 - 05/11/2025 19:00","1030.67",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 19:00 - 05/11/2025 20:00","1032.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 20:00 - 05/11/2025 21:00","1033.72",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 21:00 - 05/11/2025 22:00","1032.40",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 22:00 - 05/11/2025 23:00","1035.47",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath F","11WD7NEUR1B--F-L","Fossil Brown coal/Lignite","11WD7NEUR1B--F-L","05/11/2025 23:00 - 06/11/2025 00:00","1033.95",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 00:00 - 05/11/2025 01:00","491.60",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 01:00 - 05/11/2025 02:00","464.95",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 02:00 - 05/11/2025 03:00","529.45",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 03:00 - 05/11/2025 04:00","532.80",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 04:00 - 05/11/2025 05:00","604.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 05:00 - 05/11/2025 06:00","782.98",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 06:00 - 05/11/2025 07:00","929.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 07:00 - 05/11/2025 08:00","980.02",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 08:00 - 05/11/2025 09:00","1004.83",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 09:00 - 05/11/2025 10:00","1006.75",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 10:00 - 05/11/2025 11:00","1006.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 11:00 - 05/11/2025 12:00","1005.92",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 12:00 - 05/11/2025 13:00","1011.73",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 13:00 - 05/11/2025 14:00","1042.35",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 14:00 - 05/11/2025 15:00","1047.92",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 15:00 - 05/11/2025 16:00","1046.05",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 16:00 - 05/11/2025 17:00","1039.95",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 17:00 - 05/11/2025 18:00","1035.13",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 18:00 - 05/11/2025 19:00","1039.83",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 19:00 - 05/11/2025 20:00","1041.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 20:00 - 05/11/2025 21:00","1046.92",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 21:00 - 05/11/2025 22:00","1045.53",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 22:00 - 05/11/2025 23:00","1041.08",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Neurath G","11WD7NEUR1B--G-I","Fossil Brown coal/Lignite","11WD7NEUR1B--G-I","05/11/2025 23:00 - 06/11/2025 00:00","1043.45",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 00:00 - 05/11/2025 01:00","288.85",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 01:00 - 05/11/2025 02:00","293.50",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 02:00 - 05/11/2025 03:00","283.95",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 03:00 - 05/11/2025 04:00","278.90",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 04:00 - 05/11/2025 05:00","282.15",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 05:00 - 05/11/2025 06:00","286.35",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 06:00 - 05/11/2025 07:00","351.73",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 07:00 - 05/11/2025 08:00","617.30",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 08:00 - 05/11/2025 09:00","548.58",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 09:00 - 05/11/2025 10:00","312.00",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 10:00 - 05/11/2025 11:00","281.13",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 11:00 - 05/11/2025 12:00","281.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 12:00 - 05/11/2025 13:00","280.48",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 13:00 - 05/11/2025 14:00","319.18",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 14:00 - 05/11/2025 15:00","558.25",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 15:00 - 05/11/2025 16:00","615.17",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 16:00 - 05/11/2025 17:00","625.15",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 17:00 - 05/11/2025 18:00","626.67",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 18:00 - 05/11/2025 19:00","622.42",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 19:00 - 05/11/2025 20:00","610.85",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 20:00 - 05/11/2025 21:00","539.60",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 21:00 - 05/11/2025 22:00","536.63",""
"05/11/2025 00:00 - 06/11/2025 00:00","","Niederaußem G","11WD7NIED1B--G-C","Fossil Brown coal/Lignite","11WD7NIED1B--G-C","05/11/2025 22:00 - 05/11/2025 23:00","537.45",""
